External ID,Title,Description,Status,Priority,Assignee,Project,Team,Labels,Parent External ID,Start Date,Due Date,Milestone,Estimate Days
AOS-SEC-100,Maintain system assurance case and claim language,"**Outcome.** Link security objectives to design controls, implementation, tests, reviews, residual assumptions, supported targets and update lifecycle.

**Scope.** Produce and integrate: assurance argument/evidence map; target-specific claims; residual risks; release deltas; public wording. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** State the threat scope and residual risk; security claims require tests, evidence, update/recovery implications, and independent review where indicated.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- No public security/privacy assurance exceeds implementation, target, threat or update evidence and stale claims are removed promptly
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
assurance argument/evidence map; target-specific claims; residual risks; release deltas; public wording

## Verification
release/gate audits trace every security claim to current evidence and supported scope

## Evidence
assurance case versions; orphaned/weak claim report; approvals

## Traceability
Specs: AOS-ARCH-012#assurance-strategy;AOS-RES-003#claim-states
Sources: none
Claims: none
Experiments: none",Backlog,P1,,"Security, Update, and Assurance",Security,"aos-sec,assurance,p1,task",AOS-SEC-000,2028-01-24,2030-07-07,Continuous,15
AOS-SEC-110,Implement source-taint and restricted-evidence policy checks,"**Outcome.** Implement source-taint and restricted-evidence policy checks.

**Scope.** Produce the normative artifact, executable evidence, decision record, and follow-up work required by AOS-ARCH-018#taint, AOS-VAL-002#integrity. Preserve the native Agent OS boundary: Android/Linux behavior may inform Pixel 9 experiments but must not become a portable API or runtime dependency.

**Method.** Start from the immutable source corpus and primary references; identify assumptions and legal constraints; perform the bounded analysis or experiment; record raw evidence and uncertainty; update claims, risks, tasks, and cross-linked specifications.

## Acceptance criteria
- The deliverable is linked to every listed specification and uses stable document/task/source identifiers.
- The result distinguishes verified evidence, reasoned inference, unresolved assumptions, and rejected claims.
- Acceptance evidence is reproducible from a clean environment or includes exact target, procedure, artifacts, and limitations.
- Android, Linux, vendor, confidential, and reverse-engineered details remain behind the approved boundary with provenance and retirement metadata where applicable.

## Deliverables
Normative report or implementation for Implement source-taint and restricted-evidence policy checks; machine-readable metadata; updated claim/risk/task records; review notes and follow-up issue links.

## Verification
Run the relevant document, schema, conformance, build, experiment, or hardware checks; independently review boundary compliance and acceptance criteria.

## Evidence
Versioned report, raw logs/data or source diff, checksums, reviewer identity/status, and links to the exact specification anchors.

## Traceability
Specs: AOS-ARCH-018#taint;AOS-VAL-002#integrity
Sources: none
Claims: none
Experiments: none",Planned,P0,,"Security, Update, and Assurance",Security,"aos-sec,source-assurance,phase-4,volume-10",AOS-SEC-000,2026-11-16,2027-01-10,M2,20
AOS-SEC-111,Build the capability and IPC executable assurance models,"**Outcome.** Build the capability and IPC executable assurance models.

**Scope.** Produce the normative artifact, executable evidence, decision record, and follow-up work required by AOS-ARCH-019#initial-models, AOS-VAL-005#methods. Preserve the native Agent OS boundary: Android/Linux behavior may inform Pixel 9 experiments but must not become a portable API or runtime dependency.

**Method.** Start from the immutable source corpus and primary references; identify assumptions and legal constraints; perform the bounded analysis or experiment; record raw evidence and uncertainty; update claims, risks, tasks, and cross-linked specifications.

## Acceptance criteria
- The deliverable is linked to every listed specification and uses stable document/task/source identifiers.
- The result distinguishes verified evidence, reasoned inference, unresolved assumptions, and rejected claims.
- Acceptance evidence is reproducible from a clean environment or includes exact target, procedure, artifacts, and limitations.
- Android, Linux, vendor, confidential, and reverse-engineered details remain behind the approved boundary with provenance and retirement metadata where applicable.

## Deliverables
Normative report or implementation for Build the capability and IPC executable assurance models; machine-readable metadata; updated claim/risk/task records; review notes and follow-up issue links.

## Verification
Run the relevant document, schema, conformance, build, experiment, or hardware checks; independently review boundary compliance and acceptance criteria.

## Evidence
Versioned report, raw logs/data or source diff, checksums, reviewer identity/status, and links to the exact specification anchors.

## Traceability
Specs: AOS-ARCH-019#initial-models;AOS-VAL-005#methods
Sources: none
Claims: none
Experiments: none",Planned,P0,,"Security, Update, and Assurance",Security,"aos-sec,formal-modeling,phase-3,volume-02",AOS-SEC-000,2026-10-19,2027-01-10,M2,30
AOS-SEC-112,Evaluate agent shadow mode and dangerous false-action rates,"**Outcome.** Evaluate agent shadow mode and dangerous false-action rates.

**Scope.** Produce the normative artifact, executable evidence, decision record, and follow-up work required by AOS-VAL-005#agents, AOS-ARCH-010#trust-model. Preserve the native Agent OS boundary: Android/Linux behavior may inform Pixel 9 experiments but must not become a portable API or runtime dependency.

**Method.** Start from the immutable source corpus and primary references; identify assumptions and legal constraints; perform the bounded analysis or experiment; record raw evidence and uncertainty; update claims, risks, tasks, and cross-linked specifications.

## Acceptance criteria
- The deliverable is linked to every listed specification and uses stable document/task/source identifiers.
- The result distinguishes verified evidence, reasoned inference, unresolved assumptions, and rejected claims.
- Acceptance evidence is reproducible from a clean environment or includes exact target, procedure, artifacts, and limitations.
- Android, Linux, vendor, confidential, and reverse-engineered details remain behind the approved boundary with provenance and retirement metadata where applicable.

## Deliverables
Normative report or implementation for Evaluate agent shadow mode and dangerous false-action rates; machine-readable metadata; updated claim/risk/task records; review notes and follow-up issue links.

## Verification
Run the relevant document, schema, conformance, build, experiment, or hardware checks; independently review boundary compliance and acceptance criteria.

## Evidence
Versioned report, raw logs/data or source diff, checksums, reviewer identity/status, and links to the exact specification anchors.

## Traceability
Specs: AOS-VAL-005#agents;AOS-ARCH-010#trust-ladder
Sources: none
Claims: CLM-018
Experiments: EXP-073;EXP-074",Planned,P0,,"Security, Update, and Assurance",Security,"aos-sec,agent-assurance,phase-6,volume-10",AOS-SEC-000,2027-08-23,2027-11-28,M8,35
AOS-SEC-113,Publish a scoped release assurance case and residual-risk register,"**Outcome.** Publish a scoped release assurance case and residual-risk register.

**Scope.** Produce the normative artifact, executable evidence, decision record, and follow-up work required by AOS-VAL-005#assurance-case, AOS-ARCH-019#assurance-levels. Preserve the native Agent OS boundary: Android/Linux behavior may inform Pixel 9 experiments but must not become a portable API or runtime dependency.

**Method.** Start from the immutable source corpus and primary references; identify assumptions and legal constraints; perform the bounded analysis or experiment; record raw evidence and uncertainty; update claims, risks, tasks, and cross-linked specifications.

## Acceptance criteria
- The deliverable is linked to every listed specification and uses stable document/task/source identifiers.
- The result distinguishes verified evidence, reasoned inference, unresolved assumptions, and rejected claims.
- Acceptance evidence is reproducible from a clean environment or includes exact target, procedure, artifacts, and limitations.
- Android, Linux, vendor, confidential, and reverse-engineered details remain behind the approved boundary with provenance and retirement metadata where applicable.

## Deliverables
Normative report or implementation for Publish a scoped release assurance case and residual-risk register; machine-readable metadata; updated claim/risk/task records; review notes and follow-up issue links.

## Verification
Run the relevant document, schema, conformance, build, experiment, or hardware checks; independently review boundary compliance and acceptance criteria.

## Evidence
Versioned report, raw logs/data or source diff, checksums, reviewer identity/status, and links to the exact specification anchors.

## Traceability
Specs: AOS-VAL-005#assurance-case;AOS-ARCH-019#assurance-levels
Sources: none
Claims: none
Experiments: none",Planned,P0,,"Security, Update, and Assurance",Security,"aos-sec,assurance-case,phase-8,volume-10",AOS-SEC-000,2027-11-29,2028-02-06,M8,25
AOS-LEGAL-000,"Legal, IP, and Compliance epic","**Outcome.** Establish lawful research, provenance, contracts, branding, and certification paths.

**Scope.** Produce and integrate: project charter; milestone map; owned backlog; status/evidence dashboard. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Project has one accountable lead, an approved scope, milestone links, and no orphaned P0/P1 work
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
project charter; milestone map; owned backlog; status/evidence dashboard

## Verification
monthly project review and gate reconciliation

## Evidence
project update; dependency report; risk and budget delta

## Traceability
Specs: AOS-LEGAL-001#legal-workstreams
Sources: none
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,program,p1,epic",,2026-07-13,2030-01-20,Continuous,3
AOS-LEGAL-001,"Establish entity, IP ownership, and confidentiality baseline","**Outcome.** Ensure founders, employees, contractors, repositories, domains, and project assets have clear ownership and authority.

**Scope.** Produce and integrate: entity/ownership checklist; assignment templates; contractor terms; confidentiality and asset authority map. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Every person and entity able to contribute or contract has an explicit IP/confidentiality path before material work
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
entity/ownership checklist; assignment templates; contractor terms; confidentiality and asset authority map

## Verification
qualified counsel review and signed/recorded instruments

## Evidence
privileged legal completion record; public-safe policy summary

## Traceability
Specs: AOS-LEGAL-001#legal-workstreams;AOS-LEGAL-003#contributions
Sources: none
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,ip-foundation,p0,review",AOS-LEGAL-000,2026-07-13,2026-08-02,M0,5
AOS-LEGAL-002,Conduct trademark and naming clearance,"**Outcome.** Clear a final or fallback project mark and prevent public use of HyperOS or another conflicting designation.

**Scope.** Produce and integrate: knockout search; professional search scope; mark shortlist; namespace/domain plan; usage restrictions. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Public identity uses an approved mark or explicitly remains private/working, and prohibited names are removed from publication artifacts
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
knockout search; professional search scope; mark shortlist; namespace/domain plan; usage restrictions

## Verification
counsel opinion and program decision

## Evidence
privileged opinion reference; approved public naming record

## Traceability
Specs: AOS-LEGAL-006#clearance-process;AOS-ADR-0006#decision
Sources: SRC-021
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,brand,p0,review",AOS-LEGAL-000,2026-07-13,2026-08-23,M0,4
AOS-LEGAL-003,"Approve project licenses, DCO, and contribution terms","**Outcome.** Select compatible licenses and contributor certification before accepting public code, specifications, hardware files, or data.

**Scope.** Produce and integrate: license ADR; DCO policy; contribution guide clauses; hardware/docs license matrix. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Every canonical artifact class has a declared license/provenance rule and contribution route
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
license ADR; DCO policy; contribution guide clauses; hardware/docs license matrix

## Verification
counsel and governance approval plus repository checks

## Evidence
decision record; license files; DCO test

## Traceability
Specs: AOS-LEGAL-003#licensing-baseline;AOS-LEGAL-003#contributions
Sources: SRC-060;SRC-063;SRC-064;SRC-066;SRC-067;SRC-068
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,open-source,p0,decision",AOS-LEGAL-000,2026-07-13,2026-08-09,M0,5
AOS-LEGAL-004,Implement source and artifact provenance controls,"**Outcome.** Prevent unknown, leaked, unlicensed, or non-redistributable material from contaminating public implementation and releases.

**Scope.** Produce and integrate: source classes; artifact inventory; REUSE/SPDX rules; binary/firmware record; quarantine procedure. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Unknown-provenance and disallowed artifacts fail merge/release and have a controlled escalation path
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
source classes; artifact inventory; REUSE/SPDX rules; binary/firmware record; quarantine procedure

## Verification
scan seeded fixtures and sample imported dependencies/assets

## Evidence
provenance audit; quarantine exercise; CI report

## Traceability
Specs: AOS-LEGAL-003#provenance-record;AOS-META-003#source-record
Sources: SRC-060;SRC-061;SRC-062
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,open-source,p0,task",AOS-LEGAL-000,2026-07-20,2026-08-16,M0,8
AOS-LEGAL-005,Approve clean-room interoperability protocol,"**Outcome.** Create role-separated lawful methods for undocumented protocol and hardware behavior work.

**Scope.** Produce and integrate: clean-room policy; role/eligibility forms; observation/specification templates; artifact controls; stop rules. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- No protected-protocol task can begin without source class, method, roles, publication rule, and counsel/accountable approval
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
clean-room policy; role/eligibility forms; observation/specification templates; artifact controls; stop rules

## Verification
tabletop exercise using a fictional protocol and contributor-taint scenario

## Evidence
counsel approval; exercise findings; public-safe protocol

## Traceability
Specs: AOS-LEGAL-002#workflow;AOS-LEGAL-002#source-classes
Sources: SRC-052;SRC-053
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,reverse-engineering,p0,decision",AOS-LEGAL-000,2026-07-20,2026-08-23,M0,8
AOS-LEGAL-006,"Review device terms, acquisition, unlock, and firmware use","**Outcome.** Define permissible purchase, unlock, restoration, firmware, warranty, redistribution, and publication behavior for every phone track.

**Scope.** Produce and integrate: per-device terms matrix; approved methods; firmware/artifact handling; resale/return/warranty guidance. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Every acquired phone has an approved research and artifact-handling path before modification
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
per-device terms matrix; approved methods; firmware/artifact handling; resale/return/warranty guidance

## Verification
counsel review of exact SKU/source/terms and engineering procedure

## Evidence
public-safe device boundary record; privileged legal references

## Traceability
Specs: AOS-LEGAL-001#device-and-protocol-work;AOS-HW-001#target-dossier
Sources: SRC-019;SRC-020;SRC-027;SRC-028;SRC-029;SRC-031
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,device-research,p0,review",AOS-LEGAL-000,2026-07-27,2026-09-20,M1,7
AOS-LEGAL-007,Approve Pixel 9 research boundary,"**Outcome.** Authorize only the minimum Android/Linux stock-oracle, trace, sidecar, recovery, and feasibility uses that can be lawfully supported.

**Scope.** Produce and integrate: method matrix; source classes; team separation decision; publication/trace rules; adapter retirement obligations. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Each Pixel task identifies allowed inputs, implementer eligibility, output restrictions, and stop condition before execution
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
method matrix; source classes; team separation decision; publication/trace rules; adapter retirement obligations

## Verification
counsel and architecture review against proposed Pixel experiments

## Evidence
approved boundary record; blocked-method list

## Traceability
Specs: AOS-LEGAL-002#pixel-application;AOS-HW-002#allowed-legacy-uses
Sources: SRC-019;SRC-020;SRC-021;SRC-052;SRC-053
Claims: none
Experiments: none",Backlog,P0,,"Legal, IP, and Compliance",Legal,"aos-legal,pixel-legal,p0,decision",AOS-LEGAL-000,2026-08-03,2026-09-27,M1,6
AOS-LEGAL-008,"Create privacy, telemetry, biometrics, and user-study framework","**Outcome.** Define lawful and privacy-preserving handling of semantic history, diagnostics, agent evaluation, biometrics, and research participants.

**Scope.** Produce and integrate: data map; retention/deletion policy; consent/notice templates; DPIA triggers; processor/transfer controls; user-study protocol. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- No user study or diagnostic sync begins without data purpose, minimization, retention, access, deletion, and incident ownership
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
data map; retention/deletion policy; consent/notice templates; DPIA triggers; processor/transfer controls; user-study protocol

## Verification
privacy/security/product review and tabletop data-subject request

## Evidence
data inventory; review record; deletion/export test result

## Traceability
Specs: AOS-LEGAL-001#privacy-and-product-claims;AOS-PROD-002#privacy-controls;AOS-ARCH-012#sensitive-data
Sources: SRC-057
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,privacy,p1,task",AOS-LEGAL-000,2026-09-07,2026-11-29,M2,10
AOS-LEGAL-009,"Establish export, sanctions, cryptography, and bounty screening","**Outcome.** Control code/device/cryptography exports, restricted parties, contractor access, grants, and payments.

**Scope.** Produce and integrate: jurisdiction/party screening workflow; release checklist; encryption classification record; payment controls. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Releases and paid contributions have documented destination, party, encryption, and escalation checks
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
jurisdiction/party screening workflow; release checklist; encryption classification record; payment controls

## Verification
sample release and bounty tabletop across two jurisdictions

## Evidence
screening logs; exception/escalation procedure

## Traceability
Specs: AOS-LEGAL-001#jurisdiction-matrix;AOS-GOV-003#funding-sources
Sources: none
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,trade-compliance,p1,task",AOS-LEGAL-000,2026-09-07,2026-11-15,M2,6
AOS-LEGAL-010,Build regulatory and certification market matrix,"**Outcome.** Map radio, safety, environmental, privacy, cybersecurity, accessibility, carrier, battery, and consumer obligations by product stage and market.

**Scope.** Produce and integrate: US/EU initial matrix; stage checklist; variant/change-control rules; evidence-file skeleton. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Each intended device stage and market has an accountable requirement owner and no radio/cellular claim relies on module certification alone
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
US/EU initial matrix; stage checklist; variant/change-control rules; evidence-file skeleton

## Verification
regulatory counsel and accredited-lab consultation

## Evidence
reviewed matrix; assumptions/open questions; lab notes

## Traceability
Specs: AOS-LEGAL-004#market-matrix;AOS-LEGAL-004#development-stages
Sources: SRC-050;SRC-051;SRC-054;SRC-055;SRC-056;SRC-057
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,regulatory,p1,task",AOS-LEGAL-000,2026-12-28,2027-04-18,M3,12
AOS-LEGAL-011,"Create vendor, partner, NDA, and documentation agreement playbook","**Outcome.** Standardize technical asks and contract terms for silicon, board, camera, modem, lab, security, and manufacturing partners.

**Scope.** Produce and integrate: NDA review checklist; evaluation agreement; documentation/firmware/support clauses; artifact intake workflow. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Critical vendor dependencies have explicit rights for implementation, deployment, updates, publication, replacement, and termination assistance
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
NDA review checklist; evaluation agreement; documentation/firmware/support clauses; artifact intake workflow

## Verification
apply playbook to two mock or live vendor engagements

## Evidence
redline checklist; issue log; approved clause library

## Traceability
Specs: AOS-LEGAL-001#contract-principles;AOS-LEGAL-005#contract-asks
Sources: none
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,contracts,p1,task",AOS-LEGAL-000,2026-08-10,2026-11-01,M2,8
AOS-LEGAL-012,Implement OSS/SBOM release compliance pipeline,"**Outcome.** Automate per-file licensing, dependency review, SBOM, notices, source offers, provenance, and release approval.

**Scope.** Produce and integrate: CI policy; SPDX SBOM; notices/source-offer generator; exception workflow; audit dashboard. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- A release cannot be produced with unknown license/provenance or missing required notices/source offers
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
CI policy; SPDX SBOM; notices/source-offer generator; exception workflow; audit dashboard

## Verification
release a fixture with permissive, copyleft, binary and generated components

## Evidence
SBOM; notices; policy pass/fail logs; exception record

## Traceability
Specs: AOS-LEGAL-003#compliance-tooling;AOS-ARCH-015#release-evidence
Sources: SRC-059;SRC-060;SRC-061;SRC-062
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,open-source,p1,task",AOS-LEGAL-000,2026-10-05,2026-12-27,M2,10
AOS-LEGAL-013,Obtain certification laboratory architecture consultation,"**Outcome.** Validate the proposed module, antenna, battery, enclosure, software-update, and market assumptions before custom hardware freeze.

**Scope.** Produce and integrate: lab briefing; staged test plan; inheritance assumptions; budget/lead times; evidence requirements. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- Product-hardware plan records which certifications can be inherited and which are invalidated by board/antenna/enclosure/software changes
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
lab briefing; staged test plan; inheritance assumptions; budget/lead times; evidence requirements

## Verification
written lab response reviewed by hardware, cellular, security and legal leads

## Evidence
consultation report; architecture changes; certification budget

## Traceability
Specs: AOS-LEGAL-004#evidence-package;AOS-HW-008#certification-readiness
Sources: SRC-050;SRC-051;SRC-054;SRC-055
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,regulatory,p1,contact",AOS-LEGAL-000,2027-12-27,2028-03-19,M9,5
AOS-LEGAL-014,Prepare ODM/JDM/EMS contract and IP responsibility matrix,"**Outcome.** Define ownership, documentation, firmware, tooling, certification, quality, supply, security, and exit terms before an RFI.

**Scope.** Produce and integrate: RFI legal schedule; IP/tooling matrix; warranty/quality clauses; security/update obligations; termination/escrow options. The work includes negative and failure-path behavior, documentation, ownership, and downstream interface impact.

**Boundary.** Record jurisdiction, source class, privilege/publication boundary, and counsel or accountable review; do not infer legal permission from technical access.

**Downstream trust.** Consumers may depend on the result only after the stated verification passes and the evidence artifact is linked. Unknowns become claim or experiment records rather than implicit promises.

## Acceptance criteria
- RFI can compare vendors on rights and lifecycle obligations without conceding portable interfaces or update control
- Named deliverables are committed or stored under stable IDs with owner and reviewer
- The stated verification passes on the declared target or the task records a bounded negative result
- Affected specifications, claims, risks, dependencies, and follow-up tasks are updated

## Deliverables
RFI legal schedule; IP/tooling matrix; warranty/quality clauses; security/update obligations; termination/escrow options

## Verification
cross-functional review and red-team of vendor-failure scenarios

## Evidence
approved RFI attachments; risk acceptance record

## Traceability
Specs: AOS-HW-008#contract-requirements;AOS-LEGAL-005#contractual-and-technical-asks
Sources: none
Claims: none
Experiments: none",Backlog,P1,,"Legal, IP, and Compliance",Legal,"aos-legal,odm-contracts,p1,task",AOS-LEGAL-000,2029-05-28,2029-11-11,M11,12
